,name,place_id,rating,types,user_ratings_total,price_level,geometry,vicinity,Latitude,Longitude
1378,Tepache,ChIJEVJHmIlbwokRkkQr-d-5Xww,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",513,1.0,,"361 Halsey Street, Brooklyn",40.68332789999999,-73.938294
1379,Golden Krust Caribbean Restaurant,ChIJpceNRHhcwokRMWKSJlzqDFo,3.5,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",44,1.0,,"1706 Atlantic Avenue, Brooklyn",40.677296,-73.934079
1380,Jim Bu,ChIJzS1V2UNcwokRbaDWXR0hri8,3.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",54.0,1.0,,"49 Mother Gaston Boulevard, Brooklyn",40.68010890000001,-73.90831770000001
1381,CHANG-LANGS CHINESE RESTURANT,ChIJFYOtVeBdwokRDv2AriCcTqY,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"316 Macdougal Street, Brooklyn",40.68047929999999,-73.9075758
1382,Hardee,ChIJn4qfoPpdwokRWkJlWq32tZE,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",94.0,1.0,,"126 Hull Street, Brooklyn",40.6793668,-73.9108828
1383,J's Jerk Hut,ChIJY49iQkJcwokRH27uGbcoqkI,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,,"117 Rockaway Avenue, Brooklyn",40.6790086,-73.91084649999999
1384,Crown Fried Chicken,ChIJq5RWmUNcwokRsiL2a0wBkeA,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",22.0,1.0,,"2214 Fulton Street, Brooklyn",40.6779914,-73.90770650000002
1385,Daily Press Coffee and Bar,ChIJIT8zQ0JcwokRd10Jmuagf8k,4.5,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",261.0,1.0,,"38 Somers Street, Brooklyn",40.6786611,-73.9107556
1386,Pita Point,ChIJKy-LC0FcwokRM8P69OuWuzg,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",234.0,1.0,,"508 Marion Street, Brooklyn",40.6818063,-73.9091734
1387,Finger Lick'n,ChIJ9euIWEJcwokRC9l0Mx60ACU,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,,"133 Rockaway Avenue, Brooklyn",40.6779982,-73.910613
1388,New Jin Shing,ChIJDS-kCEFcwokR55dibo5AvuI,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",155.0,1.0,,"1794 Broadway, Brooklyn",40.682073,-73.90938899999999
1389,Jay's,ChIJvxwDX0JcwokR_u7ANLn6Kgo,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",127.0,1.0,,"133 Rockaway Avenue, Brooklyn",40.6779901,-73.9106572
1390,Wah Sing,ChIJqyMg9EJcwokRKKGpk3kG5YU,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",76.0,1.0,,"143 Rockaway Avenue, Brooklyn",40.6778541,-73.9105364
1391,Crown Fried Chicken & Pizza,ChIJq_8a9UJcwokRt8VUjSi2TBI,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",35.0,,,"152 Rockaway Avenue, Brooklyn",40.677997,-73.91090799999999
1392,Krazy Pizza and Wings,ChIJwXU2pkFcwokR6j5GAc4DM70,4.0,"['restaurant', 'meal_delivery', 'food', 'point_of_interest', 'establishment']",115.0,,,"1784 Broadway, Brooklyn",40.682203,-73.909735
1393,Egg Roll,ChIJjxGMpUFcwokRRA0PiubyV3M,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",119.0,1.0,,"1772 Broadway, Brooklyn",40.682386,-73.9099375
1394,Simmer Down Restaurant & Bakery,ChIJDS3q7UJcwokRg6RtHGHiPaA,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",21.0,,,"1290 Herkimer Street, Brooklyn",40.6773991,-73.9107016
1395,The Green Place,ChIJpaEXlUJcwokR6xfzeTYZC0A,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",157.0,2.0,,"180 Rockaway Avenue, Brooklyn",40.6770189,-73.91106289999999
1396,pizza,ChIJOSeQDZNdwokR7HKpEFOVmCc,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,Atlantic Avenue,40.6762938,-73.9078969
1397,Crown Fried Chicken,ChIJnQ6BK_h9hYARaHzbVWildog,3.8,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",63.0,1.0,,"5 Somers Street ste a, Brooklyn",40.67867340000001,-73.9133217
1398,Dunkin',ChIJLQ21ZkZcwokRyJFTwfyGy2U,3.7,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",111.0,1.0,,"1610 Bushwick Avenue, Brooklyn",40.6804438,-73.90338849999999
1399,Soulful Foods,ChIJdwnByEJcwokRawMMWv8zYpk,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",128.0,2.0,,"185 Rockaway Avenue, Brooklyn",40.6761416,-73.91070979999999
1418,Tre Jolie Cafe lounge,ChIJt1gdf7tdwokRFaxOTDnNSfs,4.9,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",58.0,,,"1459 Bushwick Avenue, Brooklyn",40.68388480000001,-73.9078553
1419,Armando's Pizza,ChIJX0r5NkBcwokReYwufrIkZX4,4.3,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",369.0,1.0,,"1717 Broadway, Brooklyn",40.6835805,-73.9111449
1420,Dunkin',ChIJgdxxj11cwokRK9TLJlH-gpo,3.6,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",462.0,1.0,,"1710 Eastern Parkway, Brooklyn",40.6726242,-73.91150069999999
1421,Super Convenience Deli & Grocery,ChIJj3TFkl1cwokR2yLQarTTAe8,4.0,"['grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",93.0,1.0,,"1525 East New York Avenue, Brooklyn",40.6720676,-73.9116339
1422,Abuela Antonia Mexican Restaurant,ChIJz646eYNdwokRyytoz6V_Omo,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",53.0,,,"225 Rockaway Avenue, Brooklyn",40.67496899999999,-73.91081299999999
1423,Aliks,ChIJe6rvruVdwokRrQk_qYgwYzg,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"Rockaway Ave &, Glenmore Avenue, Brooklyn",40.6709463,-73.910969
1424,Restaurant,ChIJF2GNP2dcwokRdDeAQTXxmqg,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,United States,40.6718171,-73.9138439
1425,Real jamaican food,ChIJkU50SGdcwokR-hHIgowQSWc,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",43.0,,,"1638 Eastern Parkway, Brooklyn",40.67171999999999,-73.91382999999999
1426,US Fried Chicken,ChIJgUSMK1lcwokRq5KvyjvCUGc,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",70.0,,,"1453 East New York Avenue, Brooklyn",40.6710489,-73.9139217
1427,Dennis Place,ChIJcYwBb15cwokRxEyG7Go4r-U,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",159.0,1.0,,"1701 Pitkin Avenue, Brooklyn",40.6699054,-73.9104941
1429,Crown Grill Chicken and Salad,ChIJqZinfV5cwokRfDYvstwKuFs,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",62.0,,,"1719 Pitkin Avenue, Brooklyn",40.67005880000001,-73.9096558
1430,Sisters and family Resturant West Indian American and African food,ChIJU56WeQ5dwokRAkG0e94Q6vo,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",5.0,,,"1727 Pitkin Avenue, Brooklyn",40.6700774,-73.9095371
1431,Familia Diana's Farm,ChIJhcgi_tJdwokRcldZUi5PxG4,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,,"1729 Pitkin Avenue, Brooklyn",40.6700774,-73.9094131
1432,KFC,ChIJVXttGF5cwokRCHS4YFKnEKE,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",544.0,1.0,,"1667 Pitkin Avenue, Brooklyn",40.6697768,-73.9118658
1433,Mannys,ChIJTxP6z2BcwokReHrNso5YOQ8,2.8,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,,"1435 East New York Avenue, Brooklyn",40.6708474,-73.9145564
1434,Golden Krust,ChIJQe_wIV5cwokRE5rj3WSeJq4,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",118.0,1.0,,"1655 Pitkin Avenue, Brooklyn",40.66965359999999,-73.9122107
1435,Pitkin Seafood,ChIJuZpmPV5cwokRDlQ0hYqbbs0,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",390.0,1.0,,"1670 Pitkin Avenue, Brooklyn",40.669429,-73.911356
1436,Sal & Paul's Pizzeria,ChIJUaDyP15cwokRl98wNuWpG7M,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",279.0,1.0,,"1686 Pitkin Avenue, Brooklyn",40.669406,-73.91104299999999
1437,Bella Pizza,ChIJMfDyZF5cwokR_FR--QHVUwU,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",8.0,,,"1712 Pitkin Avenue, Brooklyn",40.669538,-73.909964
1438,Shun Fat,ChIJc-AJZF5cwokRQgsOWJE5umw,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",26.0,,,"1716 Pitkin Avenue, Brooklyn",40.6695465,-73.9098533
1439,GOOD BROTHERS STEAK & TAKE,ChIJ45LfhF5cwokRWfUXINl0GlI,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",8.0,,,"110 Osborn Street, Brooklyn",40.6697018,-73.9089359
1440,Silver's Crust,ChIJAQ8rxoBcwokRvsoXsmew46Q,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",223.0,1.0,,"1695 President Street, Brooklyn",40.66716780000001,-73.9308856
1441,DA PLACE CUISINE,ChIJAWzXgqFdwokRYAiwXXp0OTo,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",12.0,,,"1695 President Street, Brooklyn",40.6671534,-73.9309316
1442,Jiang Asian Express,ChIJ4aLVTcxdwokRQNqcwk3vCw8,2.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,,"315 Utica Avenue, Brooklyn",40.6672769,-73.9310236
1443,Ali's Roti Shop,ChIJx82e3oBcwokR6zgPbaPW-gY,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",1214.0,1.0,,"337 Utica Avenue, Brooklyn",40.66644460000001,-73.9311405
1444,Italfari,ChIJZSvNvoBcwokRw0DrcYYMwuY,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",135.0,,,"313 Utica Avenue, Brooklyn",40.6673302,-73.93106709999999
1445,Four Saison Vegan,ChIJXciHLAtdwokRGlPSP9JMTEU,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",21.0,,,"315 Utica Avenue, Brooklyn",40.6672952,-73.9311084
1446,Royal Cuisine,ChIJ6xA-w4BcwokR_X9u9Bichzo,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",181.0,1.0,,"324 Utica Avenue, Brooklyn",40.6667711,-73.93143189999999
1447,Tony's Pizza,ChIJO_4UwIBcwokR3cSu1E4BHTc,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",119.0,1.0,,"312 Utica Avenue, Brooklyn",40.667309,-73.931439
1448,Oohlala Restaurant & Bakery,ChIJBTq-8otdwokROAI5ar6h3MM,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",33.0,,,"363 Utica Avenue, Brooklyn",40.665706,-73.9312328
1449,Dunkin',ChIJUSxGpYBcwokRqr7O_Ra96Rg,3.8,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",465.0,1.0,,"289 Utica Avenue, Brooklyn",40.66814,-73.93100679999999
1450,J.R,ChIJ-5ziIYFcwokRPEqDjWkj6vM,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",66.0,,,"352 Utica Avenue, Brooklyn",40.6659571,-73.9315724
1451,Burger King,ChIJ696Je-NdwokRRTcrWYcTcec,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",165.0,1.0,,"292 Utica Avenue, Brooklyn",40.66811440000001,-73.93143529999999
1452,Pitkins Fish & Chicken,ChIJr5aio4BcwokR4UHrem1HWoo,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",32.0,,,"288 Utica Avenue, Brooklyn",40.6682124,-73.9313781
1453,Popeyes Louisiana Kitchen,ChIJa9UHVWpdwokRcl2kbguPK9Y,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",112.0,1.0,,"290 Utica Avenue, Brooklyn",40.6681803,-73.9314241
1454,Caribbean kitchen,ChIJXWoGnwRdwokR4RP5a7aY43Y,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",21.0,,,"286 Utica Avenue, Brooklyn",40.6682704,-73.9313781
1455,Happy Garden,ChIJqWKdF4FcwokRKMwls2JRrso,3.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",71.0,1.0,,"370 Utica Avenue, Brooklyn",40.6655902,-73.93173279999999
1456,Jiang Feng Qin,ChIJqWKdF4FcwokR7ELzOTJvYug,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"370 Utica Avenue, Brooklyn",40.665583,-73.93175699999999
1457,Fisherman's Cove,ChIJ47vnoIBcwokRGbFbdy7dD80,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",210.0,1.0,,"1122 Eastern Parkway, Brooklyn",40.6684176,-73.9313617
1458,IRIEBITE INC,ChIJK71tQIFcwokRl0skChtnwvo,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",143.0,1.0,,"387 Utica Avenue, Brooklyn",40.664913,-73.93127299999999
1459,McDonald's,ChIJl_SND35cwokRcHAgK5Go18s,3.6,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1202.0,1.0,,"1133 Eastern Parkway, Brooklyn",40.66916299999999,-73.93077900000002
1460,New Imperial Kitchen,ChIJL6twRIBcwokRtKDCaezeirM,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",70.0,,,"303 Schenectady Avenue, Brooklyn",40.6676252,-73.9338598
1461,Education Institution Inc,ChIJ83rVJX5bwokRbAfgCpotNGQ,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",12.0,,,"1552 Carroll Street, Brooklyn",40.66613600000001,-73.936352
1462,Bunch-O-Bagels,ChIJo5NiO35bwokR73lUmJ4Z5TI,4.5,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",532.0,1.0,,"361 Troy Avenue, Brooklyn",40.66600299999999,-73.93670399999999
1463,Kansas Chicken & Burger,ChIJNbfZ0X9cwokRbFlMnUJ-CiA,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",60.0,,,"263 Schenectady Avenue, Brooklyn",40.669588,-73.933534
1464,Non Nisa Caribbean Foods Inc,ChIJNbfZ0X9cwokRu0_8YrX5-TE,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"263 Schenectady Avenue, Brooklyn",40.66958810000001,-73.9335337
1467,Hong Kong,ChIJzfNcyH9cwokRHhN5ivJYeaE,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",49.0,1.0,,"249 Schenectady Avenue, Brooklyn",40.6700765,-73.9335583
1472,Mandela,ChIJVXbNCIBbwokRuE2uuk4L99k,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",44.0,1.0,,"267 Troy Avenue, Brooklyn",40.67010380000001,-73.9363387
1476,King's Wok Kitchen,ChIJZ3-fDoBbwokRD_hJ22KsHmo,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",66.0,1.0,,"261 Troy Avenue, Brooklyn",40.670274,-73.936336
1480,Gerizim Cafe,ChIJrWLuHmNcwokRYEX0bgvT1es,4.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",64.0,1.0,,"560 Ralph Avenue, Brooklyn",40.6698073,-73.92262769999999
1481,Gerizim Burger Factory,ChIJaQK8T2xdwokRDzUUkDhSAPc,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",42.0,,,"560 Ralph Avenue, Brooklyn",40.6690793,-73.9220665
1482,Zhangs Garden,ChIJw-xXBGNcwokRss1C97jI2nU,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",21.0,,,"1661 Saint Johns Place, Brooklyn",40.670264,-73.9218705
1483,Deli basket,ChIJRwUYPmNcwokRiKQfM3hsECA,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,,"1700 Sterling Place, Brooklyn",40.670891,-73.92257649999999
1484,Ah Yah Suh Nice,ChIJIYLbI31cwokRraRW-u8dAwQ,4.6,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",30.0,,,"258 Buffalo Avenue, Brooklyn",40.6699251,-73.92560569999999
1485,Sun Hing,ChIJXa1dH31cwokRAvLMg628ods,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",36.0,1.0,,"1584 Saint Johns Place, Brooklyn",40.6700936,-73.9257265
1486,Empire Kitchen,ChIJ4bq6unxcwokRtz9vorClTfM,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",95.0,1.0,,"1575 Park Place, Brooklyn",40.6721641,-73.92508029999999
1487,No 1,ChIJcTaKj2RcwokRmkH9a58W-yY,3.4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",126.0,1.0,,"479 Ralph Avenue, Brooklyn",40.6729098,-73.92203909999999
1488,New China Wok,ChIJC3oRPmJcwokRlkv0Vc1NCTM,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",5.0,2.0,,"1468 Pitkin Avenue, Brooklyn",40.6681866,-73.91945729999999
1489,Villa Castillo,ChIJqxMnFmJcwokRbAUcl1c0xGs,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",172.0,1.0,,"1474 Pitkin Avenue # A, Brooklyn",40.6682753,-73.919378
1490,Kolachi chicken & burgers,ChIJIZ1nOg9dwokRS8u2xNpxN7A,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,,"1476 Pitkin Avenue, Brooklyn",40.6682194,-73.9192473
1491,Seafood From The Soul,ChIJffiyAv9dwokRF-pFhLzalCE,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"444 Ralph Avenue, Brooklyn",40.67388089999999,-73.92227319999999
1492,Triple D's Place,ChIJvwRWd2FcwokR3FOmaChSSdA,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",51.0,,,"1377 East New York Avenue, Brooklyn",40.6694577,-73.91763449999999
1493,Blendzville Cafe,ChIJmTFTZohcwokRSfQYd9eY6tA,4.4,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",93.0,,,"5 Sutter Avenue, Brooklyn",40.6653926,-73.9228297
1494,Happy House,ChIJpRMgZIhcwokReDfs2p_-Z0s,3.3,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",54.0,1.0,,"1 Sutter Avenue, Brooklyn",40.66536199999999,-73.923108
1495,Subway,ChIJmVRItwtfwokRGXnw3D_bgCI,4.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",54.0,1.0,,"1501 Pitkin Avenue, Brooklyn",40.66879459999999,-73.9176239
1496,Pizza Hut,ChIJrSc3hmFcwokRH26i5ngctPw,3.1,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",373.0,1.0,,"1501 Pitkin Avenue, Brooklyn",40.6688304,-73.91753059999999
1497,Villains Hideout,ChIJtYeQOs1dwokRdwGlWo3THe4,,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,,"63 Sutter Avenue, Brooklyn",40.6658514,-73.9201605
1498,Papa John's Pizza,ChIJ-VrnXYhcwokRjKHBw32gFN4,2.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",203.0,1.0,,"8 Sutter Avenue, Brooklyn",40.6651493,-73.9226138
1499,Crown Fried Chicken & Pizza,ChIJxfCrnohcwokRrpLcwKVKCbQ,3.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",24.0,,,"6 Sutter Avenue, Brooklyn",40.6650992,-73.9226391
1500,Mermelstein Takeout,ChIJ1f_uMXlbwokRbn0qd4EdCFc,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",114.0,2.0,,"351 Kingston Avenue, Brooklyn",40.6670567,-73.9422723
1501,Prime Avenue,ChIJYy4_T3lbwokRtEILKeM25Mo,4.1,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",811.0,2.0,,"377 Kingston Avenue, Brooklyn",40.6661104,-73.9423509
1502,Holesome Bagels,ChIJ2VXY1XhbwokRomMvLmlzrNc,4.4,"['meal_delivery', 'bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",494.0,2.0,,"333 Kingston Avenue, Brooklyn",40.6678288,-73.9421886
1503,Chicken fried,ChIJY3twTmhbwokR20q3wKvFh6w,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"Albany Avenue, Brooklyn",40.6647981,-73.9398348
1504,Noribar Crown Heights,ChIJeT5013hbwokRHSfRmnzUMtM,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",355.0,2.0,,"326 Kingston Avenue, Brooklyn",40.667952,-73.94250339999999
1505,Kingston Pizza (Kosher),ChIJG8DhUHlbwokR47RDhS-gjMM,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1175.0,1.0,,"395 Kingston Avenue, Brooklyn",40.6654403,-73.9424145
1506,Kingston Bake Shop,ChIJHRw9WnlbwokRlpU0v9WGbk4,4.6,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",402.0,1.0,,"380 Kingston Avenue, Brooklyn",40.665659,-73.94270159999999
1507,Ess&Bentch,ChIJkwNjzHhbwokRNtXUk51NiaI,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",584.0,1.0,,"313 Kingston Avenue, Brooklyn",40.6685279,-73.94214079999999
1508,Mendy's,ChIJoV98tXhbwokRTDtejOvbxN8,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",427.0,2.0,,"792 Eastern Parkway, Brooklyn",40.668866,-73.94207899999999
1509,Chocolatte,ChIJty2CtXhbwokRBMGCwIIiHo8,4.3,"['cafe', 'bakery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",586.0,3.0,,"792 Eastern Parkway, Brooklyn",40.668958,-73.94201199999999
1511,Koshertown Supermarket,ChIJMYxtOXxbwokRlAL4wJYgk2k,4.7,"['supermarket', 'grocery_or_supermarket', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",252.0,,,"469 Albany Avenue, Brooklyn",40.664058,-73.93970900000001
1512,Benny's Brick Oven Pizza,ChIJCUQ48HtbwokRgIVfWEbiWJs,4.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",368.0,2.0,,"419 Kingston Avenue, Brooklyn",40.6645883,-73.9424243
1514,Empire Grill,ChIJzRo083tbwokR5zjVF00GFBM,3.9,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",513.0,2.0,,"597 Empire Boulevard, Brooklyn",40.6641913,-73.94237170000001
1515,Izzy's BBQ Smokehouse,ChIJt8dbD35bwokRq2cXZ9Cla6Y,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",1417.0,2.0,,"397 Troy Avenue, Brooklyn",40.664888,-73.9368432
1516,Sushi Spot,ChIJqYM-7XtbwokRGeu6-DDdoGQ,4.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",486.0,,,"426 Kingston Avenue, Brooklyn",40.66432399999999,-73.942869
1517,Phomen Noodles restaurant,ChIJH3h94X1bwokR1za8q9tcQZs,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",272.0,2.0,,"411 Troy Avenue, Brooklyn",40.6643693,-73.9369074
1518,A Tapp Creation,ChIJ9XuGjT5t04kRSDV-UeUDRJw,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,,"781 Eastern Parkway, Brooklyn",40.6697999,-73.9425136
1519,Mon Hing,ChIJxz6OW3xbwokR21u4AEyxHWk,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",27.0,1.0,,"497 Albany Avenue, Brooklyn",40.6628666,-73.9398671
1520,Burger Ur Way,ChIJhQtxowpbwokRyxZVaRmACm8,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",109,1.0,,"465 Lincoln Place, Brooklyn",40.67233969999999,-73.96065829999999
1521,The Norm at Brooklyn Museum,ChIJR62lSwpbwokRWTKcfCjjJ2A,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",41,3.0,,"200 Eastern Pkwy Ground Floor, Brooklyn",40.67090599999999,-73.963585
1522,Lincoln Station,ChIJd7NPhApbwokRMsK48DkIVNQ,4.5,"['cafe', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",528,2.0,,"409 Lincoln Place, Brooklyn",40.6726783,-73.9623972
1523,Colala,ChIJUbcTT6ZbwokRSgEgDywY1EM,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",91,2.0,,"791 A Washington Avenue, Brooklyn",40.67287759999999,-73.96262440000001
1524,Dunkin',ChIJ0TCaa3VbwokR8Hrno9af2cs,3.8,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",210,1.0,,"806 Franklin Avenue, Brooklyn",40.6703444,-73.9583001
1525,Oxalis,ChIJM36iQC1bwokRcElKkfIFYxY,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",196,,,"791 Washington Avenue, Brooklyn",40.6729083,-73.9626279
1526,FRANKLIN820,ChIJhyjx2HRbwokRpDpyaYjdhd8,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",200,,,"820 Franklin Avenue, Brooklyn",40.6699815,-73.9584311
1527,Sal's,ChIJ2SmfInVbwokRasEuPkLoiOY,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",77,1.0,,"810 Franklin Avenue, Brooklyn",40.6701708,-73.9582976
1528,El Barrio Burritos,ChIJ2_1VFXVbwokR8drmEGHn4S8,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",149,,,"796A Franklin Avenue, Brooklyn",40.6712013,-73.958023
1529,Aita Trattoria,ChIJ91tKFXVbwokROHVFL3NYYJE,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",254,2.0,,"798A Franklin Avenue, Brooklyn",40.6711973,-73.9579399
1530,mcking gourmet deli,ChIJOQpMaXVbwokREa3IY23k7fk,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",19,,,"790 Franklin Avenue, Brooklyn",40.6714071,-73.95797859999999
1531,Crown Fried Chicken & Coffee Shop,ChIJYdn9h1JbwokRvYzoHa2LF64,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,,,"848 Franklin Avenue, Brooklyn",40.6691884,-73.9587737
