,name,place_id,rating,types,user_ratings_total,price_level,geometry,vicinity,Latitude,Longitude
9033,Andrea Muska,ChIJDXn2igH1wokRiEbLrfOZ19o,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"759 Eagle Avenue, The Bronx",40.82014169999999,-73.90943589999999
9035,Bate Nabaya,ChIJqYPGt8r1wokR9VVujV97eq8,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",74.0,,,"860 Melrose Avenue, The Bronx",40.82362,-73.9139546
9036,Subway,ChIJ2UxUCsr1wokRAw3sxSm6cOk,4.2,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",68.0,1.0,,"3044 3rd Avenue, The Bronx",40.820287,-73.9127563
9037,Little Caesars Pizza,ChIJ2UxUCsr1wokRqFcbrWn2Fq8,3.6,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",55.0,1.0,,"3044 3rd Avenue, The Bronx",40.82018000000001,-73.91265
9038,Lupita's,ChIJ98xNTjX0wokRn4s29KrhBP4,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",90.0,,,"904 Melrose Avenue, The Bronx",40.82462269999999,-73.913387
9039,El Faisan De Oro,ChIJu3WAEcr1wokR4O_mpLju4B0,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,,"469 East 156th Street, The Bronx",40.8203386,-73.9134177
9040,Happy Wok,ChIJMfQ5g1f0wokR-SczyQiasAs,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",96.0,1.0,,"1284 Southern Boulevard, The Bronx",40.8303168,-73.89159599999999
9041,Kennedy Fried Chicken And barges,ChIJN5W7nFf0wokRZwzqdwzi8bw,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",59.0,,,"1282 Southern Boulevard, The Bronx",40.83020849999999,-73.8917541
9042,La Nueva Lechonera,ChIJxeosmVf0wokR3neobCTiBfE,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",6.0,,,"1250 Southern Boulevard, The Bronx",40.829916,-73.89167789999999
9043,Luke's Pizza,ChIJtyQDpFf0wokRA_-NwnfwxPc,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",93.0,,,"1226 Southern Boulevard, The Bronx",40.8295146,-73.89163119999999
9044,Al Iman Grill and Bakery,ChIJswfa2Sn1wokRLdfXIcmKinc,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,,"1460 Boston Road, The Bronx",40.8339777,-73.8949181
9045,Subway,ChIJMwjOb1n0wokRq5CA5JeJ8Y4,3.6,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",46.0,1.0,,"1490 Boston Road, The Bronx",40.8346179,-73.89397799999999
9046,Spanish Food Breakfast & Lunch,ChIJFTESSPb0wokRFoPvSdlXpbk,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",10.0,,,"East 172nd Street, The Bronx",40.8333653,-73.88740709999999
9047,McDonald's,ChIJ9UTDy1j0wokRj1Kcv6dt1MA,3.8,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1097.0,1.0,,"1600 Boston Road, The Bronx",40.835497,-73.89065
9048,King Grill,ChIJvT-84lD0wokRiwXbO5zOCwY,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",231.0,1.0,,"855 East 169th Street, The Bronx",40.82928140000001,-73.8969592
9049,Zhu's Kitchen,ChIJlfdZb1b0wokRTn3ayiOeiO4,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",60.0,,,"971 East 167th Street, The Bronx",40.8270219,-73.8911011
9050,La Morena,ChIJUVO8SVH0wokRHCfPmX1PxAI,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",68.0,,,"1151 Tiffany Street, The Bronx",40.8276419,-73.89532109999999
9051,Halal Kennedy Fried Chicken,ChIJX_TkX1r0wokRva1q99SXUVg,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",24.0,,,The Bronx,40.8330641,-73.8977484
9052,Empire King,ChIJH8V5hVr0wokR2pp7ssfco7I,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",50.0,1.0,,"1374 Boston Road, The Bronx",40.8323837,-73.898194
9053,Anarosy Juice bar,ChIJZ-crY1b0wokRFjvywBXwUkU,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,,"962 East 167th Street, The Bronx",40.82664330000001,-73.8916886
9054,O N,ChIJu59uY1b0wokRzCHfMFRh6XQ,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,,"962 East 167th Street, The Bronx",40.82664330000001,-73.8916886
9055,Kennedy Fried Chicken and Pizza,ChIJRWKWknz1wokRKnxkP6pYWEk,5.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,,"1335 Prospect Avenue, The Bronx",40.8292072,-73.89788399999999
9056,New Sheng,ChIJM9Zjl_j0wokRfi51d4phxQ0,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",36.0,,,"1029 East 167th Street, The Bronx",40.8269036,-73.8881993
9057,Crown Fried Chicken,ChIJ-TOkhu_1wokRHnqg3fbGSpw,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"1029 East 167th Street, The Bronx",40.8269268,-73.8881284
9058,Long Xin Chinese Kitchen,ChIJyWa5Xl_0wokRf2259Zwvzxc,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",55.0,1.0,,"1687 Boston Road, The Bronx",40.83673449999999,-73.8891512
9059,Jared Pizza,ChIJjaSmgRH1wokR_0mSMUbEBYM,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,,"1693 Boston Road, The Bronx",40.8367838,-73.8890742
9077,Bona Pizza,ChIJS1CiWbH1wokRuH1dVSO27R0,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",229.0,1.0,,"751 Westchester Avenue, The Bronx",40.81791809999999,-73.9057966
9079,Jamaican Restaurant and Caterers,ChIJBZAKykv1wokRC9AFTzMrRNs,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,,"805 Prospect Avenue, The Bronx",40.8191253,-73.9020642
9082,"Bronx, NY 10456 | Pizza",ChIJE1aSYE70wokR9LRiaBxZztE,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",8.0,,,"1167 Boston Road, The Bronx",40.8288488,-73.9034092
9085,Suga On The Block Chicken & Waffle,ChIJ1UGaHE70wokRNKSQf-kwgQ4,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,,The Bronx,40.8280624,-73.9010364
9090,King's Chef,ChIJi-DeP1L0wokR55JVOjqpHpg,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",118.0,,,"1095 Prospect Avenue #1, The Bronx",40.82595329999999,-73.89921810000001
9093,Deli & Restaurant Comida Latina Grill Hot & Cold Sandwiches,ChIJuyPANEn0wokRUS4Lmz6GX3Y,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"3447 3rd Avenue, The Bronx",40.8296082,-73.9066783
9100,Fritura el peluche,ChIJA79X5Hn1wokRzIfgb_hrivg,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"3857 9th Avenue, New York",40.8634125,-73.9171198
9101,Cocina Taller,ChIJrYzJbwn0wokR6-C5xjtZXA8,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",386.0,2.0,,"416 West 203rd Street, New York",40.8613955,-73.9198199
9102,Patacon Pisao Truck,ChIJLxQhFgn0wokR5DjeAD5Fdao,4.7,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",397.0,1.0,,"431 West 202nd Street, New York",40.8613043,-73.92020649999999
9103,10th Avenue NY,ChIJczLf9G71wokRshReiV0piSc,4.0,"['night_club', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,,"3795 10th Avenue, New York",40.8620332,-73.9203213
9104,Mina Restaurant and Bar,ChIJdegTomL1wokRXg9zQayMCQA,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",66.0,,,"3859 10th Avenue, New York",40.8639046,-73.91894479999999
9105,Sushi Mambo,ChIJs5p-Fwn0wokRxUUU9ofZZME,3.9,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",420.0,2.0,,"431 West 202nd Street, New York",40.86110499999999,-73.920395
9106,Tulcingo Azteca,ChIJnfoahbr1wokRNVselShpysY,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",7.0,,,"3861 10th Avenue, New York",40.86395899999999,-73.9189628
9107,La Minita,ChIJT2QL8An0wokR6W7S-DHnvTk,3.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",27.0,1.0,,"3855 10th Avenue, New York",40.8638994,-73.9191345
9108,Luxor NY,ChIJxeZxsYn1wokRJz_z8FVl-BM,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",15.0,,,"3775 10th Avenue Ste 7, New York",40.8616554,-73.9206428
9109,NY Frituras,ChIJB2CRxwn0wokRSbwtj73r_JU,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",26.0,,,"265 Nagle Avenue, New York",40.86306009999999,-73.92024769999999
9110,Tenth Avenue | Grow Hospitality,ChIJZz2QEaz1wokREURu4__OU0g,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,,"3775 10th Avenue, New York",40.861495,-73.9207034
9111,Jimbo's Hamburger Palace,ChIJIccV_Qn0wokRW1dKbsnT6wA,3.8,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",136.0,1.0,,"3869 10th Avenue, New York",40.86419339999999,-73.9186927
9112,Brasier Restaurant & Lounge,ChIJRf1YGQn0wokRAnUAYV7g4qM,3.7,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",261.0,,,"402 West 202nd Street, New York",40.8611922,-73.92075969999999
9113,Floridita,ChIJ9Rxc7wn0wokRlifW8HEx9ts,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",385.0,1.0,,"3856 10th Avenue, New York",40.8639914,-73.919553
9114,La Lomita,ChIJc_UZ4wn0wokRdyu5vv_v3QU,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",175.0,,,"3868 10th Avenue, New York",40.86426489999999,-73.9191957
9115,Ten-Tan,ChIJ42yM4wn0wokRikltvPWBE_o,3.8,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",56.0,,,"3864 10th Avenue, New York",40.8642219,-73.9194346
9116,El Tina Fish Market,ChIJa2vi4wn0wokRL9VW89mXQJc,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",650.0,,,"500 West 207th Street, New York",40.86435599999999,-73.919285
9117,Lina Restaurant,ChIJ50OCI_v1wokRTj1fTZzahXE,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",13.0,,,"500 West 207th Street, New York",40.8644195,-73.91930169999999
9118,El Boulevard Fritura Chimichurri,ChIJqVZ2BPbzwokRMuu3c50MHUg,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",33.0,,,"3881 10th Avenue, New York",40.8647499,-73.9186684
9119,El Fuerte Fritura Y Chimichurri,ChIJixqnBfbzwokRyU5QHDQX0as,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",155.0,,,"147 Post Avenue, New York",40.86482479999999,-73.9189664
9130,Parada Tropical,ChIJqeGz_ZHzwokRRSiKvWnHGoA,4.8,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",21.0,,,"2700 Bailey Avenue, The Bronx",40.8725782,-73.9061012
9132,New Young Hong Kitchen,ChIJ34EP6pHzwokRZIOAap5Y8rw,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",61.0,1.0,,"2800 Bailey Avenue #271, The Bronx",40.8732691,-73.9053149
9135,Snappy Snacks Vending,ChIJzcGIYtTzwokRYmtAzOQjuUU,,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,,"5480 Broadway, The Bronx",40.87625389999999,-73.9066342
9137,Dunkin',ChIJA_8sV5HzwokRPydc4Ebilz0,4.0,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",503.0,1.0,,"5501 Broadway, The Bronx",40.8771358,-73.9066655
9139,El Gallito,ChIJAwa5_pPzwokRYkYET0uxgFo,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",7.0,,,"219 West 230th Street, The Bronx",40.87741219999999,-73.9068542
9151,Grandpa's Brick Oven Pizza,ChIJQZshvvbzwokRyi-Ol3UYiXc,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",212.0,1.0,,"4973 Broadway, New York",40.86841519999999,-73.9194949
9152,Cocina Latina Restaurant,ChIJF1muovbzwokRPR4nlL73TCA,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",103.0,1.0,,"4986 Broadway, New York",40.8681592,-73.9190507
9154,Made In Mexico,ChIJgTDROfTzwokRV59N1irITHI,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",694.0,2.0,,"3950 10th Avenue, New York",40.86728859999999,-73.91713109999999
9157,Garden Café,ChIJ6TCT6PbzwokRfsZUbEWFNWk,4.3,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",194.0,2.0,,"4961 Broadway, New York",40.8681653,-73.92052799999999
9158,Yummy Thai,ChIJF_AN5vbzwokRbc-YF7tU2GY,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",301.0,2.0,,"4959 Broadway, New York",40.86808720000001,-73.92059549999999
9168,Caridad,ChIJdzk9rJbzwokRGnC_r1aM9-k,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,1.0,,"5523 Broadway, The Bronx",40.8775475,-73.9061478
9169,Parrilla Latina,ChIJ5a0UrZbzwokRSwAFxJxXFLE,3.8,"['meal_delivery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",511.0,2.0,,"5523 Broadway, The Bronx",40.8775,-73.9061111
9173,Broadway Plaza Outparcel,ChIJAefzhoPzwokRzBr6xIBpFEQ,4.4,"['shopping_mall', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",359.0,,,"5510 Broadway, The Bronx",40.87713979999999,-73.9056926
9175,Halal Brothers,ChIJ0RGxtpbzwokRAPZxxez4b9w,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",26.0,,,"Kimberly Place, The Bronx",40.8776379,-73.90545519999999
9177,Golden City,ChIJ8xxngZbzwokRxGIVqZEBa6s,4.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",52.0,2.0,,"238 West 231st Street, The Bronx",40.8794629,-73.90619579999999
9178,Subway,ChIJdbaYv5bzwokRZlirTKZ7OmI,3.6,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",27.0,1.0,,"5549 Broadway, The Bronx",40.87846500000001,-73.9055176
9185,Monkey Brothers Lab,ChIJjxxMP_TzwokRjpBxHi6nq34,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",106.0,,,"292 Sherman Avenue, New York",40.8668645,-73.9175599
9188,Dunkin',ChIJ5eZL1_XzwokRc8qu-mfDlFA,4.1,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",114.0,1.0,,"3936 10th Avenue, New York",40.8661389,-73.91825349999999
9190,Junior's Tacos,ChIJuREEdPbzwokRTTSTKPhBOW0,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",63.0,,,"253 Sherman Avenue, New York",40.86605429999999,-73.91884830000001
9193,RAICES RESTAURANT,ChIJ1UzSXPbzwokRusThyyHwsPg,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",324.0,2.0,,"565 West 207th Street, New York",40.8664614,-73.9200457
9194,Noel's Pizza,ChIJ4UVEUfbzwokRQw9lvqkfbMc,4.3,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",128.0,1.0,,"553 West 207th Street, New York",40.8661003,-73.9199067
9195,Taqueria Emilio,ChIJtQupQ_bzwokR1zGJQAvFso4,4.4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",197.0,,,"563 West 207th Street, New York",40.86625629999999,-73.9200295
9196,El nuevo valle seafood Restaurant,ChIJ1f2_FPbzwokR_KA4AWMggY4,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",133.0,1.0,,"231 Sherman Avenue, New York",40.86566080000001,-73.9195316
9197,Tubby Hook Tavern,ChIJi8Ve7vbzwokRrwx0vD6nSrA,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",374.0,2.0,,"4946 Broadway, New York",40.867669,-73.920704
9198,Galicia Tapas,ChIJM72y7c_zwokR5GE8rEiyNRQ,4.8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",59.0,,,"575 West 207th Street, New York",40.8667205,-73.9203661
9199,"Manuel Ramirez, RPH",ChIJe6-p5PbzwokRnlsYzXZOlOs,,"['pharmacy', 'bakery', 'restaurant', 'food', 'health', 'point_of_interest', 'store', 'establishment']",,,,"4953 Broadway, New York",40.8680386,-73.92079369999999
9200,Frying Pan,ChIJTWX832NYwokRN6TVfy29Eo4,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1778.0,2.0,,"207 12th Avenue, New York",40.75234450000001,-74.0087502
9201,Powered by SinglePlatform from ConstantContact Neapolitan Express (NYC),ChIJN84WYHFZwokRDQWdR3zDnKw,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"Starrett-Lehigh Building, 601 West 26th Street, New York",40.75165709999999,-74.0071579
9202,Pier 66 Maritime,ChIJM6VipslZwokR88_5SAPO-Q4,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",198.0,2.0,,"207 12th Avenue, New York",40.75243400000001,-74.00971799999999
9203,Takumi Taco,ChIJB4VL18BZwokRJLi8dSbeMIw,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,,"Starrett-Lehigh Building, 601 West 26th Street 12th Floor, New York",40.7516034,-74.0065189
9204,Agavi,ChIJ1WdQT9ZZwokRmPbAUx_XPbY,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",16.0,,,"Inside The Terminal Warehouse, 271 11th Avenue, New York",40.75192510000001,-74.0051462
9205,Enfes NYC,ChIJD3rPjghZwokRtJ1OSQd0nlU,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,,"269 11th Avenue, New York",40.7518801,-74.005134
9206,Kimchi Grill,ChIJi1PqzTZZwokRBa4fd1JhtWM,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,,"269 11th Avenue, New York",40.7518801,-74.005134
9207,Avocaderia,ChIJG3yUlsZZwokRsomm1rGnCN0,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",105.0,,,"269 11th Avenue, New York",40.7518801,-74.005134
9208,IL Bastardo,ChIJuVE5aLtZwokR-K75OxUEtzI,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",456.0,2.0,,"544 West 27th Street, New York",40.75083619999999,-74.0043597
9209,Gallow Green,ChIJPcblVLZZwokRHqDcG2pc6_0,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1267.0,3.0,,"542 West 27th Street, New York",40.750746,-74.0041608
9210,The Heath,ChIJfXC4VLZZwokRzss_5npb9Dg,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",73.0,3.0,,"542 West 27th Street, New York",40.7507604,-74.0041404
9211,STP Burger Stop,ChIJmVOWZa5ZwokRYIKukfrAr7w,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"15 Hudson Yards, New York",40.75357249999999,-74.0025845
9212,Lady Mara Bar Restaurant,ChIJEyw4GttZwokRt7alZlDYMf4,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,,"518 West 27th Street, New York",40.75041330000001,-74.0034186
9213,fresh&co,ChIJmcW70olZwokRbYml8IZ5BUk,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",40.0,,,"62 Chelsea Piers, New York",40.7485166,-74.00870809999999
9214,MAR,ChIJY7XKRFBZwokRd_D5zcEVGNo,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",10.0,,,"10 Hudson Yards, 347 10th Avenue, New York",40.7529637,-74.0019033
9215,Il Piccolo Ristoro Cafe,ChIJWzy4KiFZwokRwEVlAZEfVZs,4.7,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",88.0,,,"508 West 28th Street, New York",40.750981,-74.0024925
9216,Highline Pizzeria,ChIJ5aPE57ZZwokR12NpTU32v0g,4.2,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",427.0,1.0,,"503 West 28th Street, New York",40.7510941,-74.00223059999999
9217,Porteño,ChIJK_AQ4rZZwokREL2RXqho5JI,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",346.0,3.0,,"299 10th Avenue, New York",40.75050699999999,-74.002523
9218,Spanish Diner,ChIJidgjzLRZwokRHbyhpXQGF94,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,,"435 West 30th Street, New York",40.7525842,-74.0015489
9219,Death Ave,ChIJVy-bwrZZwokRJ3FobeipPac,4.0,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",358.0,2.0,,"315 10th Avenue, New York",40.75105319999999,-74.0019472
9220,Jun-Men,ChIJFXgCrbBZwokRM-hT-KfvIh0,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",642.0,2.0,,"249 9th Avenue, New York",40.7481599,-74.000481
9221,Dunkin' Donuts,ChIJJ6QfylZZwokRnM4zf3B9a64,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,,"243 9th Avenue, New York",40.7477648,-74.0006523
9222,大四川,ChIJ26uaBBVZwokRXSnlmOtMthA,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"229 9th Avenue, New York",40.74737690000001,-74.001026
9223,Grand Sichuan,ChIJg8Js-blZwokRRuAhWpCAd5Y,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",567.0,2.0,,"229 9th Avenue, New York",40.74737690000001,-74.001026
9224,Txikito,ChIJF-cx-blZwokRRqBd-nhInkU,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",266.0,2.0,,"240 9th Avenue, New York",40.747369,-74.000365
9225,10th Avenue Pizza & Cafe,ChIJJ07QdrdZwokRXdz8zv2_eg4,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",128.0,1.0,,"256 10th Avenue, New York",40.74875129999999,-74.00312009999999
9226,Sullivan Street Bakery and Pizza,ChIJ6Xc_ArpZwokROg9_gKVFMo0,4.4,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",319.0,2.0,,"236 9th Avenue, New York",40.7473,-74.0004556
9227,Chop-Shop,ChIJ03qocLdZwokRMVdpL5fhEGM,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",232.0,2.0,,"254 10th Avenue, New York",40.74874169999999,-74.0032111
9228,Subway,ChIJY4nuebdZwokRZEpMpN4-y38,3.6,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",27.0,1.0,,"250 10th Avenue, New York",40.7486047,-74.0032203
9229,Shukette,ChIJ8z_T5dpZwokRzxTbckDAXU4,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"230 9th Avenue, New York",40.74715459999999,-74.0005218
9230,Bottino,ChIJ1cNYebdZwokRKz1AZTh5wVE,4.2,"['meal_takeaway', 'park', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",300.0,2.0,,"246 10th Avenue, New York",40.7484846,-74.0033127
9231,Ayurveda Wellness,ChIJ2QwfDwdZwokRpwBMQjqOY9I,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"359 West 23rd Street, New York",40.7465225,-74.0007954
9233,King Cab Halal Food Cart,ChIJl8D43LZZwokR9AQ09EYNRus,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",59.0,,,"10th Ave &, West 28th Street, New York",40.75079219999999,-74.00155170000001
9234,Rail Line Diner,ChIJRxq9k7lZwokRNaQXjDmizts,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",430.0,2.0,,"400 West 23rd Street, New York",40.746403,-74.00170200000001
9235,The Mermaid Inn - Chelsea,ChIJX0JBKLhZwokRmVfBvMWhwYM,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"227 10th Avenue, New York",40.7481297,-74.004196
9236,The Drunken Horse,ChIJh9VhKLhZwokR6Jr5eH4jEEg,4.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",122.0,2.0,,"225 10th Avenue, New York",40.7480674,-74.0041971
9237,Chelsea Square,ChIJqYlpjrlZwokRI62BYbAFgY8,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",639.0,2.0,,"368 West 23rd Street, New York",40.746205,-74.001278
9239,New York Burger Co.,ChIJbSfhMLhZwokRbUI_3U6LrzU,4.3,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",773.0,2.0,,"470 West 23rd Street, New York",40.7474035,-74.00406439999999
9240,Hudson Bar Room,ChIJazo3BrNZwokRTMHuOuZ7KIE,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",93.0,,,"444 10th Avenue, New York",40.75499269999999,-73.99835709999999
9241,Friedman's,ChIJ9Vt2BbNZwokR5wg-lqvfgN8,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",1420.0,2.0,,"450 10th Avenue, New York",40.7552789,-73.9983675
9242,Subway,ChIJo0NYr7NZwokRfmCez0tn-tM,3.5,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",156.0,1.0,,"455 West 34th Street, New York",40.7545254,-73.9983415
9243,Food Fair Deli & Pizza,ChIJzRCU1CP9ZUAR92qahUl86WI,3.7,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",88.0,,,"433 West 34th Street, New York",40.75428009999999,-73.9979638
9244,Rocky's Pizza Bar & Restaurant,ChIJ1Z3RurNZwokROf19wP13fcs,3.9,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",410.0,2.0,,"460 West 34th Street, New York",40.7541667,-73.9988889
9245,Skylight West,ChIJKVGrGbNZwokR0k4ww1JigOo,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"500 West 36th Street, New York",40.75589089999999,-73.9986587
9246,Dunkin',ChIJQ8aGILNZwokRvMjt7M-Sc70,4.0,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",430.0,1.0,,"466 10th Avenue, New York",40.75611439999999,-73.9976112
9247,Ok,ChIJ1fc3FvxZwokRgcfPyFDwN3E,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"00, New York",40.75368539999999,-73.9991637
9248,The Chef's Table at Brooklyn Fare,ChIJiVVSAE1awokRzdvqVP_z3aA,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",255.0,4.0,,"431 West 37th Street, New York",40.75612259999999,-73.9964617
